codigo_curso	curriculo	codigo_disciplina	codigo_prerequisito
13310210	2011	1307239	1307232
13310210	2011	1307212	1307239
13310210	2011	1307262	1307234
13310210	2011	1307262	1304295
13310210	2011	1307262	1304297
13310210	2011	1307262	1307195
13310210	2011	1307262	1307201
13310210	2011	1307262	1307231
13310210	2011	1307233	1307201
13310210	2011	1307252	1307201
13310210	2011	1307275	1307195
21310210	2011	2104020	2104014
21310210	2011	2104038	2104028
21310210	2011	2104031	2104026
21310210	2011	2104030	2104025
21310210	2011	2104037	2104027
21310210	2011	2104052	2104020
21310210	2011	2104039	2104029
21310210	2011	2104040	2104030
21310210	2011	2104055	2104037
21310210	2011	2104053	2104039
21310210	2011	2104056	2104055
21310210	2011	2104058	2104039
21310111	1985	2103002	2103147
21310111	1985	2103123	2103119
21310111	1985	2103132	2103131
21310111	1985	2103023	2103022
21310111	1985	2103014	2103153
21310111	1985	2103015	2103014
21310111	1985	2103016	2103015
21310111	1985	2103017	2103016
21310111	1985	2103018	2103017
21310111	1985	2103116	2103018
21310111	1985	2103025	2104014
21310111	1985	2103121	2103025
21310111	1985	2103020	2103019
21310111	1985	2103021	2103020
21310111	1985	2103115	2103021
21310111	1985	2103142	2103115
21310111	1985	2103148	2103023
21310111	1985	2103019	2104015
21310111	1985	2103122	2103019
21310111	1985	2103125	2103122
21310111	1985	2103129	2103002
21310111	1985	2103124	2102040
21310111	1985	2103147	2103124
21310111	1985	2103027	2104015
21310211	1985	2103002	2103147
21310211	1985	2103123	2103119
21310211	1985	2103132	2103131
21310211	1985	2103023	2103022
21310211	1985	2103014	2103153
21310211	1985	2103015	2103014
21310211	1985	2103016	2103015
21310211	1985	2103017	2103016
21310211	1985	2103018	2103017
21310211	1985	2103116	2103018
21310211	1985	2103025	2103024
21310211	1985	2103121	2103025
21310211	1985	2103020	2103019
21310211	1985	2103021	2103020
21310211	1985	2103115	2103021
21310211	1985	2103142	2103115
21310211	1985	2103148	2103023
21310211	1985	2103019	2103026
21310211	1985	2103122	2103019
21310211	1985	2103125	2103122
21310211	1985	2103129	2103002
21310211	1985	2103124	2102040
21310211	1985	2103147	2103124
21310211	1985	2103027	2103026
13310200	1994	1304004	1304019
13310200	1994	1307006	1307043
13310200	1994	1307007	1307030
13310200	1994	1307008	1307037
13310200	1994	1307017	1307055
13310200	1994	1307017	1307031
13310200	1994	1307029	1307028
13310200	1994	1307030	1307029
13310200	1994	1307019	1307021
13310200	1994	1307031	1307030
13310200	1994	1307032	1307031
13310200	1994	1307033	1307032
13310200	1994	1307034	1307033
13310200	1994	1307036	1307035
13310200	1994	1307037	1307036
13310200	1994	1307020	1307022
13310200	1994	1307038	1307037
13310200	1994	1307039	1307038
13310200	1994	1307040	1307039
13310200	1994	1307041	1307040
13310200	1994	1307043	1307042
13310200	1994	1307047	1307046
13310200	1994	1307048	1307047
13310200	1994	1307049	1307048
13310200	1994	1307050	1307049
13310200	1994	1307051	1307006
13310200	1994	1307018	1307055
13310200	1994	1307018	1307038
13310200	1994	1307054	1307053
13310200	1994	1307055	1307054
13310200	1994	1307056	1307099
13310200	1994	1307057	1307099
13310200	1994	1307058	1307099
13310200	1994	1307059	1307099
13310200	1994	1307060	1307099
13310200	1994	1307107	1307099
13310200	1994	1307062	1307099
13310200	1994	1307062	1307031
13310200	1994	1307063	1307099
13310200	1994	1307063	1307031
13310200	1994	1307064	1307099
13310200	1994	1307064	1307031
13310200	1994	1307065	1307099
13310200	1994	1307065	1307031
13310200	1994	1307067	1307038
13310200	1994	1307067	1307099
13310200	1994	1307068	1307099
13310200	1994	1307068	1307038
13310200	1994	1307069	1307099
13310200	1994	1307069	1307038
13310200	1994	1307070	1307043
13310200	1994	1307071	1307038
13310200	1994	1307071	1307099
13310200	1994	1307072	1307099
13310200	1994	1307072	1307038
13310200	1994	1307074	1307099
13310200	1994	1307075	1307099
13310200	1994	1307076	1307099
13310200	1994	1307077	1307099
13310200	1994	1307108	1307049
13310200	1994	1307108	1307033
13310200	1994	1307108	1307007
13310200	1994	1307108	1307017
13310200	1994	1307108	1307042
13310200	1994	1307108	1304058
13310200	1994	1307108	1307099
13310200	1994	1307110	1307040
13310200	1994	1307110	1307049
13310200	1994	1307110	1304004
13310200	1994	1307110	1307099
13310200	1994	1307110	1307042
13310200	1994	1307111	1307110
13310200	1994	1307111	1307071
13310200	1994	1307111	1307072
13310200	1994	1307111	1307041
13310200	1994	1307111	1307067
13310200	1994	1307109	1307108
13310200	1994	1307109	1307034
13310200	1994	1307109	1307062
13310200	1994	1307109	1307063
13310200	1994	1307109	1307064
13310200	1994	1307109	1307065
13310200	1994	1307085	1307084
13310200	1994	1307086	1307085
13310200	1994	1307113	1307112
13310200	1994	1307113	1307057
13310200	1994	1307113	1307058
13310200	1994	1307113	1307059
13310200	1994	1307113	1307060
13310200	1994	1307113	1307075
13310200	1994	1307113	1307076
13310200	1994	1307113	1307077
13310200	1994	1307112	1304004
13310200	1994	1307112	1304058
13310200	1994	1307112	1307055
13310200	1994	1307112	1307050
13310200	1994	1307112	1307043
13310200	1994	1307112	1307107
13310200	1994	1307091	1307086
13310200	1994	1307093	1307031
13310200	1994	1307114	1307049
13310200	1994	1307099	1307098
13310200	1994	1307100	1307099
13310214	2011	1307219	1307198
13310214	2011	1307226	1307219
13310214	2011	1307260	1307226
13310214	2011	1307238	1307219
13310214	2011	1307234	1307207
13310214	2011	1307258	1307226
13310214	2011	1307217	1304295
13310214	2011	1307217	1304297
13310214	2011	1307217	1307234
13310214	2011	1307217	1307260
13310214	2011	1307217	1307238
13310214	2011	1307261	1307260
13310214	2011	1307218	1307260
13310214	2011	1307287	1304295
13310214	2011	1307287	1304297
13310214	2011	1307287	1307234
13310214	2011	1307287	1307260
13310214	2011	1307287	1307238
13310214	2011	1307287	1307218
13310214	2011	1307286	1307261
13310214	2011	1307222	1307201
13310214	2011	1307222	1307195
13310214	2011	1307222	1307260
13310214	2011	1307259	1307226
13310214	2011	1307293	1307260
13310214	2011	1307293	1307258
13310214	2011	1307294	1307260
13310214	2011	1307294	1307201
13310214	2011	1307294	1307195
13310214	2011	1307290	1307260
13310214	2011	1307290	1307201
13310214	2011	1307290	1307195
13310214	2011	1307292	1307226
13310110	2011	1307208	1307195
13310110	2011	1307233	1307201
13310110	2011	1307234	1307207
13310110	2011	1307249	1307234
13310110	2011	1307249	1307235
13310110	2011	1307249	1307204
13310110	2011	1307249	1307194
13310110	2011	1307249	1307200
13310110	2011	1307249	1307199
13310110	2011	1307249	1304295
13310110	2011	1307249	1307206
13310110	2011	1307249	1307232
13310110	2011	1307249	1307205
13310110	2011	1307240	1307195
13310110	2011	1307239	1307232
13310110	2011	1307262	1307234
13310110	2011	1307262	1304295
13310110	2011	1307262	1304297
13310110	2011	1307262	1307195
13310110	2011	1307262	1307201
13310110	2011	1307262	1307231
13310110	2011	1307252	1307201
13310110	2011	1307212	1307239
13310110	2011	1307275	1307195
13310110	2011	1307296	1307234
13310110	2011	1307296	1307235
13310110	2011	1307296	1307204
13310110	2011	1307296	1307194
13310110	2011	1307296	1307200
13310110	2011	1307296	1304295
13310110	2011	1307296	1304297
13310110	2011	1307296	1307212
13310110	2011	1307006	1307274
13310110	2011	1307295	1307201
11107150	2008	1109049	1109035
11107150	2008	1109131	1109126
11107150	2008	1307176	1307175
11107150	2008	1109128	1109131
11107150	2008	1109128	1109035
11107150	2008	1108023	1108030
11107150	2008	1108081	1108030
11107150	2008	1108081	1109126
11107150	2008	1108081	1109035
11107150	2008	1109137	1109139
11107150	2008	1114129	1109131
11107150	2008	1114129	1109049
11107150	2008	1109134	1109128
11107150	2008	1109134	1109049
11107150	2008	1109010	1109131
11107150	2008	1109010	1109049
11107150	2008	1109135	1109137
11107150	2008	1114130	1114129
11107150	2008	1109138	1109131
11107150	2008	1109138	1109049
11107150	2008	1109138	1411001
11107150	2008	1109160	1109135
11107150	2008	1109021	1109134
11107150	2008	1109021	1109137
11107150	2008	1109061	1109128
11107150	2008	1109136	1113019
11107150	2008	1109178	1109160
11107150	2008	1109056	1109049
11107150	2008	1109056	1109135
11107150	2008	1109022	1109021
11107150	2008	1109023	1109022
11107150	2008	1109029	1109134
11107150	2008	1109026	1109021
11107150	2008	1109034	1109022
11107150	2008	1109141	1109140
11107110	2008	1109049	1109035
11107110	2008	1304063	1304019
11107110	2008	1109131	1109126
11107110	2008	1109136	1113019
11107110	2008	1109137	1109139
11107110	2008	1304206	1304205
11107110	2008	1109167	1411001
11107110	2008	1109128	1109131
11107110	2008	1109128	1109035
11107110	2008	1109010	1109131
11107110	2008	1109010	1109049
11107110	2008	1109164	1109136
11107110	2008	1307176	1307175
11107110	2008	1109165	1304063
11107110	2008	1109135	1109137
11107110	2008	1108023	1108030
11107110	2008	1108081	1108030
11107110	2008	1108081	1109126
11107110	2008	1108081	1109035
11107110	2008	1114129	1109131
11107110	2008	1114129	1109049
11107110	2008	1109168	1109165
11107110	2008	1109171	1109168
11107110	2008	1114130	1114129
11107110	2008	1109043	1109128
11107110	2008	1109043	1109137
11107110	2008	1109169	1304063
11107110	2008	1109166	1109128
11107110	2008	1109166	1109137
11107110	2008	1109172	1109168
11107110	2008	1109170	1109169
11107110	2008	1109173	1109170
11107110	2008	1109021	1109128
11107110	2008	1109021	1109137
51107110	2006	5101054	5101021
51107110	2006	5101051	5101012
51107110	2006	5101051	5101018
51107110	2006	5101052	5101016
51107110	2006	5101048	5101082
51107110	2006	5101050	5101082
51107110	2006	5101091	5101028
51107110	2006	5101053	5101030
51107110	2006	5101075	5101048
51107110	2006	5101078	5101091
51107110	2006	5101078	5101021
51107110	2006	5101058	5101082
51107110	2006	5101077	5101053
51107110	2006	5101076	5101048
51107110	2006	5101076	5101050
51107110	2006	5101113	5101021
51107110	2006	5101069	5101075
51107110	2006	5101114	5101053
51107110	2006	5101109	5101048
51107110	2006	5101060	5101058
51107110	2006	5101060	5101048
51107110	2006	5101126	5101019
51107110	2006	5101126	5101048
51107110	2006	5101130	5101010
51107110	2006	5101130	5101033
51107110	2006	5101130	5101114
51107110	2006	5101127	5101051
51107110	2006	5101128	5101048
51107110	2006	5101128	5101113
51107110	2006	5101152	5101130
51107110	2006	5101150	5101075
51107110	2006	5101168	5101152
21107110	2011	2103227	2103265
21107110	2011	2102269	2102252
21107110	2011	2102272	2102253
21107110	2011	2102273	2103265
21107110	2011	2102284	2102269
21107110	2011	2102284	2102254
21107110	2011	2102288	2102245
21107110	2011	2102291	2103265
21107110	2011	2102290	2103227
21107110	2011	2102290	2102098
21107110	2011	2102290	2102273
21107110	2011	2102313	2102290
21107110	2011	2102311	2102288
21107110	2011	2102312	2103227
21107110	2011	2102312	2102098
21107110	2011	2102312	2102291
21107110	2011	2102316	2102269
21107110	2011	2102317	2102313
21107110	2011	2102264	2102252
21107110	2011	2102342	2102245
21107110	2011	2102342	2102252
21107110	2011	2102341	2102312
21107110	2011	2102341	2102317
21107110	2011	2102279	2102264
21107110	2011	2102343	2102269
21107110	2011	2102358	2102341
11107210	2008	1304206	1304205
11107210	2008	1109049	1109035
11107210	2008	1109131	1109126
11107210	2008	1304063	1304019
11107210	2008	1109137	1109139
11107210	2008	1109128	1109131
11107210	2008	1109128	1109035
11107210	2008	1109136	1113019
11107210	2008	1109167	1411001
11107210	2008	1114129	1109131
11107210	2008	1114129	1109049
11107210	2008	1109164	1109136
11107210	2008	1307176	1307175
11107210	2008	1109165	1304063
11107210	2008	1109135	1109137
11107210	2008	1108081	1108030
11107210	2008	1108081	1109126
11107210	2008	1108081	1109035
11107210	2008	1114130	1114129
11107210	2008	1109168	1109165
11107210	2008	1109171	1109168
11107210	2008	1109043	1109128
11107210	2008	1109043	1109137
11107210	2008	1109169	1304063
11107210	2008	1109166	1109128
11107210	2008	1109166	1109137
11107210	2008	1109172	1109168
11107210	2008	1108023	1108030
11107210	2008	1109170	1109169
11107210	2008	1109173	1109170
11107210	2008	1109021	1109128
11107210	2008	1109021	1109137
11107210	2008	1109010	1109131
11107210	2008	1109010	1109049
51107210	2006	5101051	5101012
51107210	2006	5101051	5101018
51107210	2006	5101048	5101082
51107210	2006	5101053	5101030
51107210	2006	5101054	5101021
51107210	2006	5101052	5101016
51107210	2006	5101075	5101048
51107210	2006	5101050	5101082
51107210	2006	5101091	5101028
51107210	2006	5101077	5101053
51107210	2006	5101069	5101075
51107210	2006	5101078	5101091
51107210	2006	5101078	5101021
51107210	2006	5101058	5101082
51107210	2006	5101076	5101048
51107210	2006	5101076	5101050
51107210	2006	5101113	5101021
51107210	2006	5101114	5101053
51107210	2006	5101109	5101048
51107210	2006	5101060	5101058
51107210	2006	5101060	5101048
51107210	2006	5101126	5101019
51107210	2006	5101126	5101048
51107210	2006	5101127	5101051
51107210	2006	5101128	5101048
51107210	2006	5101128	5101113
51107210	2006	5101130	5101010
51107210	2006	5101130	5101033
51107210	2006	5101130	5101114
51107210	2006	5101150	5101075
51107210	2006	5101152	5101130
41410100	1989	4101021	4102098
41410100	1989	4101026	4101005
41410100	1989	4101090	4101107
41410100	1989	4101090	4101110
41410100	1989	4101066	4101096
41410100	1989	4101066	4101049
41410100	1989	4101058	4101094
41410100	1989	4101059	4101094
41410100	1989	4101085	4101107
41410100	1989	4101085	4101110
41410100	1989	4101085	4101108
41410100	1989	4101067	4101107
41410100	1989	4101067	4101110
41410100	1989	4101067	4101108
41410100	1989	4101065	4101107
41410100	1989	4101065	4101110
41410100	1989	4101065	4101108
41410100	1989	4101068	4101065
41410100	1989	4101099	4101107
41410100	1989	4101099	4101110
41410100	1989	4101099	4101064
41410100	1989	4101044	4101107
41410100	1989	4101044	4101110
41410100	1989	4101064	4101098
41410100	1989	4101064	4101151
41410100	1989	4101064	4101045
41410100	1989	4101172	4101164
41410100	1989	4101096	4101077
41410100	1989	4101077	4101082
41410100	1989	4101077	4101026
41410100	1989	4101077	4101031
41410100	1989	4101086	4101107
41410100	1989	4101086	4101110
41410100	1989	4101076	4101082
41410100	1989	4101170	4101076
41410100	1989	4101167	4101151
41410100	1989	4101167	4101077
41410100	1989	4101105	4101044
41410100	1989	4101105	4101099
41410100	1989	4101106	4101092
41410100	1989	4101106	4101099
41410100	1989	4102098	4101120
41410100	1989	4101070	4101107
41410100	1989	4101070	4101109
41410100	1989	4101162	4101094
41410100	1989	4101162	4101103
41410100	1989	4101078	4101082
41410100	1989	4101151	4101078
41410100	1989	4101168	4101077
41410100	1989	4101019	4101086
41410100	1989	4101019	4101009
41410100	1989	4101019	4101097
41410100	1989	4101093	4101026
41410100	1989	4101093	4101076
41410100	1989	4101098	4101093
41410100	1989	4101107	4101045
41410100	1989	4101107	4101167
41410100	1989	4101045	4101170
41410100	1989	4101045	4101026
41410100	1989	4101100	4101107
41410100	1989	4101100	4101066
41410100	1989	4101100	4101097
41410100	1989	4101100	4101009
41410100	1989	4101110	4101049
41410100	1989	4101110	4101098
41410100	1989	4101110	4101151
41410100	1989	4101083	4101026
41410100	1989	4101083	4101077
41410100	1989	4101049	4101026
41410100	1989	4101049	4101077
41410100	1989	4101009	4101049
41410100	1989	4101111	4101078
41410100	1989	4101080	4101078
41410100	1989	4101108	4101096
41410100	1989	4101109	4101096
41410100	1989	4101092	4101107
41410100	1989	4101092	4101064
41410100	1989	4101092	4101110
41410100	1989	4101094	4101077
15108100	1997	1109049	1109035
15108100	1997	1501066	1109010
15108100	1997	1501066	1109051
15108100	1997	1501066	1411075
15108100	1997	1109053	1109050
15108100	1997	1109051	1109053
15108100	1997	1109051	1109035
15108100	1997	1411075	1411001
15108100	1997	1411075	1109049
15108100	1997	1501015	1501067
15108100	1997	1501035	1109035
15108100	1997	1109010	1109049
15108100	1997	1109010	1109053
15108100	1997	1108023	1108030
15108100	1997	1108024	1108031
15108100	1997	1108024	1108023
15108100	1997	1108030	1109050
15108100	1997	1108030	1109035
15108100	1997	1108031	1108030
15108100	1997	1108031	1109053
15108100	1997	1108025	1108031
15108100	1997	1108025	1109051
15108100	1997	1501043	1501037
15108100	1997	1501043	1114052
15108100	1997	1501044	1501045
15108100	1997	1501045	1501036
15108100	1997	1501048	1501067
15108100	1997	1501048	1501040
15108100	1997	1501037	1109051
15108100	1997	1501037	1108030
15108100	1997	1501052	1501036
15108100	1997	1501052	1114052
15108100	1997	1501049	1501038
15108100	1997	1501036	1109035
15108100	1997	1501036	1109050
15108100	1997	1501041	1501036
15108100	1997	1501041	1501037
15108100	1997	1501059	1501041
15108100	1997	1501005	1501002
15108100	1997	1501051	1501067
15108100	1997	1501067	1501041
15108100	1997	1501068	1501067
15108100	1997	1501062	1501067
15108100	1997	1501058	1501038
15108100	1997	1501063	1501067
15108100	1997	1114052	1109053
15108100	1997	1501038	1501037
15108100	1997	1501040	1108025
15108100	1997	1501040	1501036
15108100	1997	1501002	1501036
15108100	1997	1501002	1108031
13311150	2009	1302152	1302143
13311150	2009	1302151	1302141
13311150	2009	1302154	1302141
13311150	2009	1302150	1302141
13311150	2009	1302156	1302144
13311150	2009	1302155	1302145
13311150	2009	1302177	1302153
13311150	2009	1302179	1302152
13311150	2009	1302169	1302151
13311150	2009	1302171	1302151
13311150	2009	1302167	1302154
13311150	2009	1302172	1302151
13311150	2009	1302178	1302150
13311150	2009	1302166	1302155
13311150	2009	1302201	1302179
13311150	2009	1302195	1302174
13311150	2009	1302192	1302169
13311150	2009	1302197	1302171
13311150	2009	1302194	1302167
13311150	2009	1302198	1302172
13311150	2009	1302189	1302177
13311150	2009	1302202	1302178
13311150	2009	1302208	1302175
13311150	2009	1302200	1302166
13311150	2009	1302203	1302180
13311150	2009	1302226	1302171
13311150	2009	1302220	1302195
13311150	2009	1302219	1302196
13311150	2009	1302235	1302189
13311150	2009	1302091	1302207
13311150	2009	1302224	1302197
13311150	2009	1302217	1302200
13311150	2009	1302222	1302156
13311150	2009	1302229	1302203
13311150	2009	1302223	1302197
13311150	2009	1302240	1302226
13311150	2009	1302248	1302220
13311150	2009	1302250	1302219
13311150	2009	1302246	1302153
13311150	2009	1302247	1302224
13311150	2009	1302243	1302217
13311150	2009	1302237	1302222
13311150	2009	1302256	1302229
13311150	2009	1302252	1302235
13311150	2009	1302275	1302240
13311150	2009	1302281	1302248
13311150	2009	1302286	1302252
13311150	2009	1302282	1302250
13311150	2009	1302280	1302249
13311150	2009	1302277	1302239
13311150	2009	1302287	1302245
13311150	2009	1302279	1302246
13311150	2009	1302276	1302243
13311150	2009	1302270	1302237
13311150	2009	1302283	1302256
13311150	2009	1302297	1302275
13311150	2009	1302303	1302281
13311150	2009	1302304	1302282
13311150	2009	1302295	1302278
13311150	2009	1302302	1302280
13311150	2009	1302296	1302277
13311150	2009	1302305	1302287
13311150	2009	1302298	1302276
13311150	2009	1302299	1302283
13311150	2009	1302294	1302270
13311110	2009	1302152	1302143
13311110	2009	1302151	1302141
13311110	2009	1302154	1302141
13311110	2009	1302150	1302141
13311110	2009	1302156	1302144
13311110	2009	1302155	1302145
13311110	2009	1302179	1302152
13311110	2009	1302169	1302151
13311110	2009	1302171	1302151
13311110	2009	1302167	1302154
13311110	2009	1302172	1302151
13311110	2009	1302168	1302156
13311110	2009	1302178	1302150
13311110	2009	1302166	1302155
13311110	2009	1302201	1302179
13311110	2009	1302192	1302169
13311110	2009	1302197	1302171
13311110	2009	1302194	1302167
13311110	2009	1302191	1302168
13311110	2009	1302202	1302178
13311110	2009	1302200	1302166
13311110	2009	1302222	1302156
13311110	2009	1302238	1302233
13311110	2009	1302237	1302222
13311110	2009	1302267	1302238
13311110	2009	1302270	1302237
13311110	2009	1302293	1302267
13311110	2009	1302294	1302270
51206100	2011	5102070	5102054
51206100	2011	5102073	5102020
51206100	2011	5102038	5102053
51206100	2011	5102038	5101035
51206100	2011	5102108	5102038
51206100	2011	5102010	5102038
51206100	2011	5102010	5102073
51206100	2011	5102109	5102049
51206100	2011	5102136	5102110
51206100	2011	5102124	5102010
51206100	2011	5102123	5102108
51206100	2011	5102105	5102090
51206100	2011	5102125	5102091
51206100	2011	5102106	5102090
51206100	2011	5102122	5102106
51206100	2011	5102151	5102124
51206100	2011	5102135	5102010
51206100	2011	5102134	5102123
51206100	2011	5102121	5102105
51206100	2011	5102147	5102090
51206100	2011	5102149	5102125
51206100	2011	5102149	5102136
51206100	2011	5102149	5102107
51206100	2011	5102098	5102108
51206100	2011	5102098	5102109
51206100	2011	5102132	5102122
51206100	2011	5102168	5102151
51206100	2011	5102133	5102008
51206100	2011	5102150	5102134
51206100	2011	5102165	5102106
51206100	2011	5102131	5102121
51206100	2011	5102148	5101035
51206100	2011	5102148	5102073
51206100	2011	5102148	5102135
51206100	2011	5102164	5102007
51206100	2011	5102166	5102149
51206100	2011	5102167	5102150
51206100	2011	5102170	5102168
51206100	2011	5102180	5102164
51206200	2009	5102073	5102020
51206200	2009	5102090	5102070
51206200	2009	5102090	5102073
51206200	2009	5102049	5102070
51206200	2009	5102010	5102038
51206200	2009	5102010	5102073
51206200	2009	5102109	5102049
51206200	2009	5102108	5102038
51206200	2009	5102105	5102090
51206200	2009	5102106	5102090
51206200	2009	5102122	5102106
51206200	2009	5102124	5102010
51206200	2009	5102123	5102108
51206200	2009	5102121	5102105
51206200	2009	5102125	5102091
51206200	2009	5102098	5102108
51206200	2009	5102098	5102109
51206200	2009	5102132	5102122
51206200	2009	5102136	5102110
51206200	2009	5102133	5102008
51206200	2009	5102135	5102010
51206200	2009	5102134	5102123
51206200	2009	5102131	5102121
51206200	2009	5102151	5102124
51206200	2009	5102150	5102134
51206200	2009	5102147	5102090
51206200	2009	5102148	5101035
51206200	2009	5102148	5102073
51206200	2009	5102148	5102135
51206200	2009	5102149	5102107
51206200	2009	5102149	5102125
51206200	2009	5102149	5102136
51206200	2009	5102168	5102151
51206200	2009	5102165	5102106
51206200	2009	5102167	5102150
51206200	2009	5102164	5102007
51206200	2009	5102166	5102149
51206200	2009	5102170	5102168
51206200	2009	5102180	5102164
41207100	2009	4105046	4105047
41207100	2009	4105053	4105043
41207100	2009	4105059	4105008
41207100	2009	4105054	4105045
41207100	2009	4105051	4105032
41207100	2009	4105057	4105032
41207100	2009	4105058	4105041
41207100	2009	4105063	4105042
41207100	2009	4105063	4105043
41207100	2009	4105062	4105056
41207100	2009	4105064	4105057
41207100	2009	4105064	4105058
41207100	2009	4105066	4105053
41207100	2009	4105073	4105046
41207100	2009	4105072	4105062
41207100	2009	4105076	4105064
41207100	2009	4105086	4105072
41207100	2009	4105088	4105073
41207100	2009	4105087	4105062
41207100	2009	4105087	4105065
41207100	2009	4105089	4105076
41207100	2009	4105094	4105086
41207100	2009	4105092	4105086
41207100	2009	4105092	4105087
41207100	2009	4105095	4105086
41207100	2009	4105095	4105089
41207100	2009	4105093	4105087
41207100	2009	4105098	4105094
41207100	2009	4105097	4105092
41207100	2009	4105099	4105092
41207100	2009	4105099	4105095
41207100	2009	4105108	4105088
41207100	2009	4105105	4105093
41207100	2009	4105105	4105099
41207100	2009	4105106	4105097
41207100	2009	4105106	4105099
41207100	2009	4105109	4105097
41207100	2009	4105104	4105092
41207100	2009	4105112	4105109
41207100	2009	4105112	4105108
41207100	2009	4105113	4105105
41207100	2009	4105114	4105109
41207100	2009	4105114	4105106
41207100	2009	4105115	4105107
13312110	1984	1304080	1304036
13312110	1984	1304004	1304073
13312110	1984	1304069	1304006
13312110	1984	1307025	1307024
13312110	1984	1307023	1307002
13312110	1984	1304077	1304035
13312110	1984	1304174	1304051
13312110	1984	1304162	1307025
13312110	1984	1304040	1304077
13312110	1984	1304041	1304080
13312110	1984	1304042	1304078
13312110	1984	1304042	1304037
13312110	1984	1307078	1307025
13312110	1984	1204015	1201028
13312110	1984	1304048	1304046
13312110	1984	1304083	1304073
13312110	1984	1304083	1304019
13312110	1984	1304082	1304081
13312110	1984	1304070	1304021
13312110	1984	1304053	1304047
13312110	2009	1304218	1304220
13312110	2009	1304213	1304209
13312110	2009	1304217	1304212
13312110	2009	1304215	1304210
13312110	2009	1304214	1304157
13312110	2009	1304222	1304215
13312110	2009	1304251	1304218
13312110	2009	1304249	1304216
13312110	2009	1304232	1304231
13312110	2009	1304252	1304004
13312110	2009	1304223	1304221
13312110	2009	1304224	1304223
13312110	2009	1304253	1304251
13312110	2009	1304226	1304225
13312110	2009	1304240	1304249
13312110	2009	1304240	1304253
13312110	2009	1304229	1304227
13312110	2009	1304233	1304232
13312110	2009	1304236	1304219
13312110	2009	1304238	1304217
13312110	2009	1304238	1304213
13312110	2009	1304230	1304228
13312110	2009	1304234	1304233
13312110	2009	1304254	1304240
13312110	2009	1304245	1304244
13312110	2009	1304255	1304234
13312110	2009	1304241	1304240
13312110	2009	1304241	1304254
13312110	2009	1304235	1304234
13312110	2009	1304246	1304245
13312110	2009	1304242	1304241
13312110	2009	1304247	1304246
13312210	1984	1304080	1304036
13312210	1984	1304004	1304073
13312210	1984	1304004	1304019
13312210	1984	1304069	1304006
13312210	1984	1307025	1307024
13312210	1984	1307023	1307002
13312210	1984	1304077	1304035
13312210	1984	1304039	1304051
13312210	1984	1304162	1307025
13312210	1984	1304162	1304079
13312210	1984	1304040	1304077
13312210	1984	1304041	1304080
13312210	1984	1304042	1304037
13312210	1984	1304042	1304078
13312210	1984	1307078	1307025
13312210	1984	1304189	1304078
13312210	1984	1304189	1304037
13312210	1984	1204015	1201028
13312210	1984	1304048	1304046
13312210	1984	1304083	1304073
13312210	1984	1304083	1304019
13312210	1984	1304082	1304081
13312210	1984	1304070	1304021
13312210	1984	1304053	1304047
13312210	2009	1304218	1304220
13312210	2009	1304213	1304209
13312210	2009	1304214	1304157
13312210	2009	1304217	1304212
13312210	2009	1304232	1304231
13312210	2009	1304215	1304210
13312210	2009	1304251	1304218
13312210	2009	1304249	1304216
13312210	2009	1304252	1304004
13312210	2009	1304236	1304219
13312210	2009	1304222	1304215
13312210	2009	1304223	1304221
13312210	2009	1304253	1304251
13312210	2009	1304233	1304232
13312210	2009	1304240	1304249
13312210	2009	1304240	1304253
13312210	2009	1304234	1304233
13312210	2009	1304224	1304223
13312210	2009	1304226	1304225
13312210	2009	1304238	1304217
13312210	2009	1304238	1304213
13312210	2009	1304229	1304227
13312210	2009	1304235	1304234
13312210	2009	1304230	1304228
13312210	2009	1304254	1304240
13312210	2009	1304245	1304244
13312210	2009	1304255	1304234
13312210	2009	1304241	1304240
13312210	2009	1304241	1304254
13312210	2009	1304246	1304245
13312210	2009	1304242	1304241
13312210	2009	1304247	1304246
21312110	1984	2103227	2103040
21312110	1984	2103084	2103076
21312110	1984	2103084	2103061
21312110	1984	2103084	2103083
21312110	1984	2103084	2103081
21312110	1984	2103084	2103080
21312110	1984	2103084	2103082
21312110	1984	2103079	2103227
21312110	1984	2103079	2103075
21312110	1984	2103229	2103044
21312110	1984	2103043	2103042
21312110	1984	2103061	2103227
21312110	1984	2103081	2103227
21312110	1984	2103080	2103227
21312110	1984	2103082	2103227
21312110	1984	2103112	2103181
21312110	1984	2103050	2103049
21312110	1984	2103075	2103050
21312110	1984	2103048	2103047
21312110	1984	2103076	2103048
21312110	1984	2103039	2102040
21312110	1984	2103040	2103039
21312110	1984	2103220	2103040
21312110	1984	2103179	2103073
21312110	1984	2103230	2103179
21312110	2004	2103044	2101001
21312110	2004	2103229	2103044
21312110	2004	2103195	2103194
21312110	2004	2103043	2103042
21312110	2004	2103177	2103228
21312110	2004	2103177	2103181
21312110	2004	2103197	2103196
21312110	2004	2103198	2103197
21312110	2004	2103264	2103178
21312110	2004	2103219	2103264
21312110	2004	2103179	2101000
21312110	2004	2103230	2103179
21312110	2009	2103044	2101001
21312110	2009	2103219	2103264
21312110	2009	2103179	2101000
21312110	2009	2103229	2103044
21312110	2009	2103043	2103042
21312110	2009	2103220	2103219
21312110	2009	2103220	2103264
21312110	2009	2103230	2103179
